date,time,open,high,low,close,volume
2026-02-18,07:39:00,3430.9,3430.9,3416,3416.5,33134
2026-02-18,07:42:00,3418.9,3420,3412,3416.9,33764
2026-02-18,07:45:00,3416.9,3423.8,3408.1,3423.7,33928
2026-02-18,07:48:00,3421,3428,3415.6,3421.1,34015
2026-02-18,07:51:00,3423.4,3440.8,3423.4,3431.1,40981
2026-02-18,07:54:00,3433.7,3436,3427.1,3432,23900
2026-02-18,07:57:00,3434,3434,3418,3418,21303
2026-02-18,08:00:00,3419.8,3419.8,3411,3412,15742
2026-02-18,08:03:00,3410,3421.4,3410,3420,21003
2026-02-18,08:06:00,3419,3428,3414.2,3425.7,20651
2026-02-18,08:09:00,3426.9,3427.9,3420,3420.2,10842
2026-02-18,08:12:00,3420.5,3430,3415.2,3428.6,15717
2026-02-18,08:15:00,3426.5,3428.4,3420.5,3425.8,16426
2026-02-18,08:18:00,3426.1,3428,3418,3419.4,17916
2026-02-18,08:21:00,3421,3421,3394.2,3397.9,74158
2026-02-18,08:24:00,3395,3397,3379.6,3379.8,92927
2026-02-18,08:27:00,3380.7,3385,3377,3378.5,58892
2026-02-18,08:30:00,3378.5,3380,3370.3,3379,50745
2026-02-18,08:33:00,3379,3380,3374.7,3377.9,19903
2026-02-18,08:36:00,3376.1,3386.6,3360.9,3377.2,70273
2026-02-18,08:39:00,3377,3388.9,3375,3387.8,32664
2026-02-18,08:42:00,3387.6,3387.6,3370,3372,42710
2026-02-18,08:45:00,3373.4,3376.6,3351,3352,68242
2026-02-18,08:48:00,3352,3358.5,3340,3341.1,111545
2026-02-18,08:51:00,3342,3346,3335.2,3339.9,55616
2026-02-18,08:54:00,3340,3341.5,3326.1,3329.1,65275
2026-02-18,08:57:00,3327.2,3336.8,3312,3335.7,100965
2026-02-18,09:00:00,3334.3,3335,3320,3327,58824
2026-02-18,09:03:00,3325.3,3342.4,3323,3334,64032
2026-02-18,09:06:00,3333.5,3342,3326.3,3340,44271
2026-02-18,09:09:00,3339.2,3342.6,3332,3339,34634
2026-02-18,09:12:00,3336,3344.9,3335,3336,45753
2026-02-18,09:15:00,3338.1,3357.9,3327.4,3346.7,72139
2026-02-18,09:18:00,3346.9,3350.1,3340.2,3344,38196
2026-02-18,09:21:00,3344,3346,3326.1,3328.9,43667
2026-02-18,09:24:00,3328,3339.9,3321,3337.9,41635
2026-02-18,09:27:00,3338.8,3343.8,3334,3338.2,22870
2026-02-18,09:30:00,3338.5,3371.3,3335.8,3369.2,78608
2026-02-18,09:33:00,3367.3,3402.2,3365,3395.7,182190
2026-02-18,09:36:00,3394.2,3395.8,3368.3,3375.2,109430
2026-02-18,09:39:00,3376,3377,3352,3358,106925
2026-02-18,09:42:00,3357.8,3374.1,3355,3368.6,55445
2026-02-18,09:45:00,3369.7,3379.9,3362.7,3370.5,88004
2026-02-18,09:48:00,3370.5,3383,3369.4,3372.7,105046
2026-02-18,09:51:00,3375,3386,3373.1,3379.5,44526
2026-02-18,09:54:00,3379.8,3386.8,3366.7,3369.4,74604
2026-02-18,09:57:00,3369,3376.7,3368,3375,29015
