date,time,open,high,low,close,volume
2026-02-17,07:33:00,148.55,148.55,148.49,148.49,101
2026-02-17,07:36:00,148.49,148.49,148.49,148.49,0
2026-02-17,07:39:00,148.49,148.49,148.49,148.49,0
2026-02-17,07:42:00,148.49,148.49,148.49,148.49,0
2026-02-17,07:45:00,148.49,148.49,148.49,148.49,0
2026-02-17,07:48:00,148.49,149,148.49,149,100
2026-02-17,07:51:00,149,149.53,148.25,148.7,265
2026-02-17,07:54:00,148.25,148.66,148.24,148.24,74
2026-02-17,07:57:00,148,148,147.69,147.83,147
2026-02-17,08:00:00,147.98,149,147.91,149,812
2026-02-17,08:03:00,149,149,149,149,2
2026-02-17,08:09:00,147.1,147.11,147.1,147.11,138
2026-02-17,08:12:00,147.11,147.62,147.11,147.62,1
2026-02-17,08:15:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:18:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:21:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:24:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:27:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:30:00,147.62,147.62,147.62,147.62,0
2026-02-17,08:33:00,148.01,148.01,148.01,148.01,1
2026-02-17,08:36:00,148.01,148.01,148.01,148.01,0
2026-02-17,08:39:00,148.01,148.01,148.01,148.01,0
2026-02-17,08:48:00,148.01,148.78,148.01,148.55,386
2026-02-17,08:51:00,148.55,148.55,148,148,342
2026-02-17,08:57:00,148,148,148,148,0
2026-02-17,09:00:00,148,148,147.81,147.81,45
2026-02-17,09:03:00,147.81,147.97,147.81,147.97,146
2026-02-17,09:06:00,147.97,149.38,147.97,148.25,107
2026-02-17,09:09:00,148.25,148.33,148.25,148.33,11
2026-02-17,09:12:00,147.97,148.29,147.97,148.29,4
2026-02-17,09:15:00,148.29,148.29,148.29,148.29,0
2026-02-17,09:18:00,148.29,148.29,148.25,148.25,86
2026-02-17,09:21:00,148.25,148.99,148.23,148.99,394
2026-02-17,09:24:00,148.99,148.99,148.99,148.99,0
2026-02-17,09:27:00,148.99,148.99,147.62,147.62,681
2026-02-17,09:30:00,147.62,147.62,147.62,147.62,0
2026-02-17,09:33:00,147.62,147.62,147.62,147.62,0
2026-02-17,09:36:00,147.62,147.62,147.62,147.62,0
2026-02-17,09:39:00,147.62,147.62,147.47,147.47,5
2026-02-17,09:42:00,147.47,147.47,147.47,147.47,100
2026-02-17,09:45:00,147.47,148.15,147.12,148.15,7
2026-02-17,09:48:00,148.15,148.15,147.01,147.99,2063
2026-02-17,09:51:00,147.99,147.99,147.99,147.99,0
